,name,roaster,roast,loc_country,origin_1,origin_2,100g_USD,rating,review_date,desc_1,desc_2,desc_3,cluster,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10
1438,Kona Lactic Washed,Paradise Roasters,Medium-Light,United States,Kona,Big Island Of Hawai’I,22.0,94,August 2021,"Richly sweet, deeply savory. Dried persimmon, baking chocolate, hop flowers, myrrh, tarragon in aroma and cup. Savory-sweet structure with gentle, round acidity; very smooth, satiny mouthfeel. The rich, resonant, exceptionally long finish centers around notes of persimmon and chocolate supported by myrrh and tarragon.","Produced by smallholding farmers, entirely of the Typica variety of Arabica, and processed by the washed method using species of lactic acid-producing yeast and bacteria during the fermentation step. Paradise Roasters specializes in micro-lot Arabica and Robusta coffees from Asia and other emerging origins. Paradise prides itself on quality and freshness, craft-roasting coffees in small batches only after orders are placed. Visit www.paradiseroasters.com or call 763-433-0626 for more information.",The lactic-acid influence appears to contribute surprise and originality to this Kona — sweet-tart-savory pleasures in harmony — that deepen as the cup cools.,4,1.2040180790876764,0.4186472491312555,-0.07008424641067042,-0.057395316424522794,0.049693736084567924,-0.005335934263442256,-0.1905064640223895,-0.0530708955637675,-0.12197161702619862,-0.10158813591356947
1439,Ecuador Hacienda Legrand Robusta,Paradise Roasters,Medium-Light,United States,Santa Elena Province,Ecuador,5.57,93,August 2021,"Evaluated as espresso. Citrusy, sweetly nut-toned. Tangerine, hazelnut, cocoa nib, Italian parsley, freesia-like flowers in aroma and small cup. Buoyant, creamy mouthfeel; in the finish rich and cocoa-driven with deep hazelnut notes carrying far into the sweet long. Quiets and simplifies in three parts milk, turning delicately nut-toned. ","Produced by the Bustamante family entirely of Ecurobusta, a hybrid created from a basket of the best Robusta varieties grown in Ecuador. Processed by the anaerobic natural method (whole fruit is fermented with limited oxygen before drying). Paradise Roasters specializes in micro-lot Arabica and Robusta coffees from Asia and other emerging origins. Paradise prides itself on quality and freshness, craft-roasting coffees in small batches only after orders are placed. Visit www.paradiseroasters.com or call 763-433-0626 for more information.","An anaerobic natural Robusta that sings in the straight shot, lyric and original, then backs off to a pleasant, nut-toned murmur in three parts milk. Try it if you’re curious how striking and interesting a really good Robusta can be, but leave the milk in the fridge.",5,-0.27831272380221256,-0.17200275410668545,-0.12134476315747145,-0.06019739896303346,-0.09074908521366233,0.030243136111163468,-0.028745155904533828,0.251959172444232,-0.028161865753585834,-0.023217605384838542
1440,Glory Days,Nostalgia Coffee Roasters,Medium,United States,Peru,Santa Elena Province,5.88,92,August 2021,"Deeply sweet, chocolaty and nut-toned. Baking chocolate, almond brittle, gardenia, date, gently scorched oak in aroma and cup. Sweet-toned structure with gentle, round acidity; smooth, velvety mouthfeel. Chocolaty, nut-driven finish with undertones of gardenia and date.",A blend of three different washed-process coffees from Peru. Nostalgia Coffee Roasters was founded by Taylor Fields in 2018 as a mobile café; it has since added specialty roasting and online sales of select fine coffees. Visit www.nostalgiacoffeeroasters.com for more information.,"A gently roast-rounded cup, richly sweet and deep-toned, carried by crisp chocolate and caramelized nut notes.",11,-0.7388029760847481,0.3175678594778395,-0.09368519793714325,-0.04485901852173867,0.02222712293180833,0.00043524274488638946,-0.09996466860123904,0.056058752320094885,-0.06729185633594434,-0.0833935850453233
1441,Kenya Kamwangi,Bird Rock Coffee Roasters,Medium-Light,United States,Gichugu Division,Kirinyaga County,7.05,95,August 2021,"Sweetly tart, richly savory. Star jasmine, pink grapefruit zest, ripe blackberry, cocoa nib, toffee in aroma and cup. Brightly tart-savory, complex structure with juicy acidity; plush, very syrupy mouthfeel. Star jasmine and blackberry notes lead in the long, resonant finish.","Produced by the smallholders of the New Ngariama Farmers Cooperative Society from trees of the SL-28, Ruiru 11 and Batian varieties of Arabica. Processed at Kamwangi Washing Station by the particularly meticulous Kenya variation on the traditional wet or “washed” method (fruit skin and flesh are removed from the beans before they are dried). Bird Rock Coffee Roasters is a retailer and wholesaler focused on organic and socially responsible coffees; it was awarded the “2012 Micro-Roaster of the Year” title by Roast Magazine. Visit www.birdrockcoffee.com or call 858-551-1707 for more information.",A particularly expressive version of the classic Kenya cup with deep berry fruit and tangy citrus notes supported by rich chocolate and toffee.,0,0.7181325767734359,-0.9983980658854381,-0.09733400024234028,-0.047704762869496146,0.08829945185964835,0.0006671288054594441,-0.1424746150535666,-0.07847135232627156,-0.001366524186204576,-0.07478530053315029
1442,El Salvador Pacamara,RamsHead Coffee Roasters,Medium-Light,United States,Ahuachapan,El Salvador,5.28,93,August 2021,"Chocolaty, sweetly savory. Baking chocolate, lemon verbena, pomegranate, fresh-cut oak, maple syrup in aroma and cup. Sweet-toned structure with round acidity; full, satiny mouthfeel. Quiet finish leads with notes of baking chocolate and maple syrup, supported by undertones of fresh-cut oak.","Produced at the Menendez Family Farm entirely of the big-beaned Pacamara variety of Arabica and processed by the wet, or washed, method (fruit skin and flesh are removed from the beans before they are dried). RamsHead Coffee Roasters is a family-owned company founded by Bozeman, Montana, natives Caleb and Laura Walker that specializes in direct trade microlot coffees. For more information, visit www.ramsheadcoffee.com.","A rich-toned, deeply layered El Salvador Pacamara, crisply chocolaty and balanced.",5,-0.31522474251227395,-0.17791714202528086,-0.14714643870609231,-0.08455973398835544,-0.07619760667577183,0.04136450515750872,-0.15211575697469948,0.021805927964396354,-0.10001250574175459,-0.017169239317470244
1443,Ethiopia Gogogu Bekaka #4,Jackrabbit Java,Medium-Light,United States,Yirgacheffe Growing Region,Southern Ethiopia,4.7,93,September 2021,"Bright, richly floral-toned. Wisteria, cocoa nib, tangerine zest, almond nougat, sandalwood in aroma and cup. Sweet-tart structure with bright, juicy acidity; full, satiny mouthfeel. The satisfying finish leads with notes of wisteria and tangerine, rounding to almond nougat and sandalwood in the long.","Southern Ethiopia coffees like this one are largely produced from distinctive indigenous Ethiopian landrace varieties of Arabica long grown in their respective regions. Processed by the wet or washed method (fruit skin and pulp are removed before beans are dried). Jackrabbit Java selects the finest coffees from around the world and roasts them in Thermopolis, Wyoming’s mountain air. All Jackrabbit Java coffees are specialty-grade and roasted to order. Visit www.jackrabbitjava.com for more information.",An inviting washed-process Ethiopia cup with especially juicy acidity and pretty spice-toned floral notes throughout.,9,-0.33509308304676927,-0.2903704553567269,0.26853008438151516,1.3094235260868878,0.018923150643241144,-0.041846846167484075,0.19357156198535436,-0.11266710079954612,-0.08998321151337342,0.026654849815653203
1444,Congo Umoja,Fresh Roasted Coffee,Medium-Light,United States,South Kivu Province,Democratic Republic Of The Congo,4.69,92,September 2021,"Richly cocoa-toned. Cocoa nib, cashew butter, lily, lemon verbena, date in aroma and cup. Sweet-toned with mild acidity; plush, syrupy mouthfeel. Cocoa- and nut-driven finish.","Certified USDA Organic and Fair Trade-certified. Produced by smallholding farmers near the Tsheya washing station entirely of the SL34 variety of Arabica and processed by the washed method (fruit skin and flesh are removed from the beans before they are dried). Founded in 2009, Fresh Roasted Coffee is committed to quality, service and sustainability. The company offers affordable, high-quality, freshly roasted specialty coffees. Visit www.freshroastedcoffee.com for more information.","A deep-toned, richly sweet Congo cup with an especially plush, syrupy mouthfeel.",11,-0.8018637178550894,0.23053775653347985,-0.058603896831313625,-0.021101306539256647,0.07094580187767063,-0.02705975780192087,-0.16832479365017528,-0.08214255282273111,-0.05731581990308264,-0.10962393859853366
1445,Tanzania Ngila Estate,Big Shoulders Coffee,Medium-Light,United States,Ngila Estate,Ngorongoro Conservation Area,7.35,93,September 2021,"Vibrantly sweet-savory. Red currant, toffee, hop flowers, marjoram, lemon verbena in aroma and cup. Richly bittersweet, balanced structure with lively acidity; plush, syrupy-smooth mouthfeel. Gentle finish with notes of red currant and marjoram.","Produced at Ngila Estate from trees of the Bourbon and Kent varieties of Arabica and processed by the washed method (fruit skin and flesh are removed from the beans before they are dried). Big Shoulders Coffee is a Chicago artisan roaster that emphasizes a fresh-roasted, no-nonsense approach to fine coffee. Visit www.bigshoulderscoffee.com or call 312-846-1439 for more information. ","A rich-toned, complex, nuanced Tanzania cup with a particularly plush, syrupy mouthfeel.",5,-0.17082495908598685,-0.07096411405399922,-0.046527886494589915,-0.02106048153403888,0.09769109839563618,0.0003219212829519112,-0.13857230839795226,-0.08175916185753317,-0.015984479220886482,-0.07825211655251313
1446,Mexico Pluma Hidalgo,Temple Coffee Roasters,Medium-Light,United States,Pluma Hidalgo,Oaxaca State,6.91,93,September 2021,"Rich-toned, deeply sweet. Dried apricot, molasses, almond brittle, freesia-like flowers, cedar in aroma and cup. Sweet structure with gently brisk acidity; very full, syrupy-smooth mouthfeel. Sweetly nut-toned, long finish with notes of almond brittle and molasses.","This exceptional coffee was selected as the No. 30 coffee on Coffee Review’s list of the Top 30 Coffees of 2021. Produced by the Casimiro Garcia Lopez family entirely of the Pluma Hidalgo variety of Arabica and processed by the washed method. Committed to sourcing, roasting and brewing the finest coffees, Temple features coffee from distinguished single estates and cooperatives around the world. Visit www.templecoffee.com or call 916-454-1282 for more information.","A deep, engaging, rich Mexico cup with lingering sweetness and spicy floral notes throughout the profile.",5,-0.21157809062799607,-0.08246611665705685,-0.11074352931235437,-0.059194618569447854,-0.024066754920773814,-0.0029925253404116817,-0.16527574635784884,-0.1149668863579406,-0.08645666620222163,0.011759695687118573
1447,Bella Carmona Guatemala,JBC Coffee Roasters,Light,United States,Antigua Growing Region,Guatemala,5.0,92,September 2021,"Richly sweet-savory, citrus-toned. Tangerine zest, maple syrup, pistachio, rhododendron, baking chocolate in aroma and cup. Balanced structure with gentle, round acidity; full, lightly syrupy mouthfeel. The quiet finish is carried by notes of baking chocolate and pistachio.",Produced by Luis Pedro Zelaya Zamora entirely of the Bourbon variety of Arabica and processed by the washed method (fruit skin and flesh are removed from the beans before they are dried). JBC Coffee Roasters’ vision is simple: “let the coffee lead the way” through sourcing and roasting the best and most unique coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information.,"A quietly confident Guatemala cup produced by highly regarded Bella Carmona farm — crisply chocolaty, citrusy, richly bittersweet.",14,-0.8229922599954934,0.2729430416644848,-0.22193483461331817,-0.1753979566008941,-0.2939449321500786,0.7729956919585284,0.39553172560422983,-0.5763588949171333,0.07942016010284557,0.09763673844042396
1448,Pluma Hidalgo Mexico,JBC Coffee Roasters,Medium-Light,United States,Pluma Hidalgo,Oaxaca State,4.7,92,September 2021,"Crisply sweet-tart. Almond butter, yellow plum, milk chocolate, clover flowers, a hint of thyme in aroma and cup. Sweet-toned structure with mild acidity; satiny, delicate mouthfeel. The sweetly nut-toned finish is supported by notes of chocolate and thyme.","Produced by the Casimiro Garcia Lopez family entirely of the Pluma Hidalgo variety of Arabica, and processed by the washed method (fruit skin and flesh are removed from the beans before they are dried). JBC Coffee Roasters’ vision is simple: “let the coffee lead the way” through sourcing and roasting the best and most unique coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information.","A subtly complex Mexico cup, multi-layered and balanced.",11,-0.7904508569469726,0.22643254613917918,-0.0884022990080596,-0.052799998905014904,0.01297090443635558,-0.035184775388626244,-0.18767661892032372,-0.1627062318613826,-0.0936641792051148,0.0229439508660881
